,adj_em,adj_o,luck,adj_tempo,sos_adj_em,sos_adj_o,sos_adj_d,nc_sos_adj_em,ncaa_seed,T2_adj_em,T2_adj_o,T2_luck,T2_adj_tempo,T2_sos_adj_em,T2_sos_adj_o,T2_sos_adj_d,T2_nc_sos_adj_em,T2_ncaa_seed,Team1Win
2010,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,14.83,111.9,-0.025,65.7,9.55,109.8,100.2,1.07,8.0,1.0
2011,14.83,111.9,-0.025,65.7,9.55,109.8,100.2,1.07,8.0,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,0.0
2012,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,16.91,115.5,-0.027999999999999997,70.8,9.4,110.8,101.4,-4.2,8.0,1.0
2013,16.91,115.5,-0.027999999999999997,70.8,9.4,110.8,101.4,-4.2,8.0,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,0.0
2014,6.53,109.4,0.06,74.7,0.07,105.6,105.5,-7.0,13.0,19.03,121.0,-0.026000000000000002,68.6,5.13,107.3,102.2,1.55,4.0,1.0
2015,19.03,121.0,-0.026000000000000002,68.6,5.13,107.3,102.2,1.55,4.0,6.53,109.4,0.06,74.7,0.07,105.6,105.5,-7.0,13.0,0.0
2016,25.41,119.2,0.038,67.0,6.64,108.6,101.9,-5.03,3.0,7.31,109.5,0.006,71.4,-4.35,102.8,107.1,5.79,14.0,1.0
2017,7.31,109.5,0.006,71.4,-4.35,102.8,107.1,5.79,14.0,25.41,119.2,0.038,67.0,6.64,108.6,101.9,-5.03,3.0,0.0
2018,18.39,120.2,-0.026000000000000002,69.4,5.13,107.0,101.8,3.61,7.0,15.43,109.5,-0.03,65.2,11.77,111.4,99.6,2.05,10.0,1.0
2019,15.43,109.5,-0.03,65.2,11.77,111.4,99.6,2.05,10.0,18.39,120.2,-0.026000000000000002,69.4,5.13,107.0,101.8,3.61,7.0,0.0
2020,23.59,120.3,-0.011000000000000001,71.2,13.26,111.6,98.3,7.58,2.0,0.43,103.2,0.11199999999999999,74.9,-4.31,103.2,107.5,5.84,15.0,1.0
2021,0.43,103.2,0.11199999999999999,74.9,-4.31,103.2,107.5,5.84,15.0,23.59,120.3,-0.011000000000000001,71.2,13.26,111.6,98.3,7.58,2.0,0.0
2022,26.27,122.7,0.006,67.2,9.02,109.1,100.1,0.69,2.0,0.62,103.7,0.09699999999999999,69.6,-1.2,103.8,105.0,2.76,15.0,1.0
2023,0.62,103.7,0.09699999999999999,69.6,-1.2,103.8,105.0,2.76,15.0,26.27,122.7,0.006,67.2,9.02,109.1,100.1,0.69,2.0,0.0
2024,14.82,107.0,0.021,62.9,9.81,111.3,101.5,-0.2,11.0,18.47,119.7,-0.067,68.6,9.67,110.7,101.0,-0.82,6.0,1.0
2025,18.47,119.7,-0.067,68.6,9.67,110.7,101.0,-0.82,6.0,14.82,107.0,0.021,62.9,9.81,111.3,101.5,-0.2,11.0,0.0
2026,16.96,111.3,0.013999999999999999,69.5,11.69,111.8,100.1,5.12,7.0,12.17,108.9,0.07400000000000001,67.1,10.58,111.6,101.1,-1.38,10.0,1.0
2027,12.17,108.9,0.07400000000000001,67.1,10.58,111.6,101.1,-1.38,10.0,16.96,111.3,0.013999999999999999,69.5,11.69,111.8,100.1,5.12,7.0,0.0
2028,0.5,103.1,0.125,68.4,-4.38,102.7,107.1,-3.55,16.0,29.53,115.2,0.048,59.4,9.24,110.0,100.7,-0.08,1.0,1.0
2029,29.53,115.2,0.048,59.4,9.24,110.0,100.7,-0.08,1.0,0.5,103.1,0.125,68.4,-4.38,102.7,107.1,-3.55,16.0,0.0
2030,22.44,119.4,-0.013999999999999999,69.2,10.59,109.9,99.3,-4.72,5.0,12.19,112.9,0.0,67.2,-3.56,102.9,106.4,-0.99,12.0,1.0
2031,12.19,112.9,0.0,67.2,-3.56,102.9,106.4,-0.99,12.0,22.44,119.4,-0.013999999999999999,69.2,10.59,109.9,99.3,-4.72,5.0,0.0
2032,21.51,120.1,0.091,70.5,9.35,109.9,100.6,1.84,1.0,-6.65,104.6,-0.01,71.7,-6.3,101.0,107.3,17.2,16.0,1.0
2033,-6.65,104.6,-0.01,71.7,-6.3,101.0,107.3,17.2,16.0,21.51,120.1,0.091,70.5,9.35,109.9,100.6,1.84,1.0,0.0
2034,28.86,122.4,-0.034,69.7,10.6,110.4,99.8,4.09,2.0,13.93,111.1,0.063,68.4,3.49,107.6,104.1,3.83,7.0,1.0
2035,13.93,111.1,0.063,68.4,3.49,107.6,104.1,3.83,7.0,28.86,122.4,-0.034,69.7,10.6,110.4,99.8,4.09,2.0,0.0
2036,23.03,118.1,0.009000000000000001,69.4,1.57,106.4,104.8,3.12,4.0,21.16,116.0,0.02,67.0,8.75,109.8,101.1,0.26,5.0,1.0
2037,21.16,116.0,0.02,67.0,8.75,109.8,101.1,0.26,5.0,23.03,118.1,0.009000000000000001,69.4,1.57,106.4,104.8,3.12,4.0,0.0
2038,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,18.04,116.9,-0.027999999999999997,69.5,10.12,110.5,100.4,0.0,8.0,1.0
2039,18.04,116.9,-0.027999999999999997,69.5,10.12,110.5,100.4,0.0,8.0,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,0.0
2040,20.44,115.8,-0.008,68.8,10.91,110.8,99.8,4.67,5.0,11.53,114.7,0.006,72.7,-0.06,105.1,105.2,3.87,13.0,1.0
2041,11.53,114.7,0.006,72.7,-0.06,105.1,105.2,3.87,13.0,20.44,115.8,-0.008,68.8,10.91,110.8,99.8,4.67,5.0,0.0
2042,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,22.27,114.6,0.019,66.0,11.01,111.2,100.2,7.1,3.0,1.0
2043,22.27,114.6,0.019,66.0,11.01,111.2,100.2,7.1,3.0,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,0.0
2044,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,20.24,114.6,-0.015,68.4,3.9,106.6,102.7,-3.08,6.0,1.0
2045,20.24,114.6,-0.015,68.4,3.9,106.6,102.7,-3.08,6.0,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,0.0
2046,22.59,113.3,-0.006999999999999999,66.7,10.31,110.7,100.4,-5.24,3.0,18.96,114.5,-0.059000000000000004,67.1,10.74,110.2,99.5,4.57,6.0,1.0
2047,18.96,114.5,-0.059000000000000004,67.1,10.74,110.2,99.5,4.57,6.0,22.59,113.3,-0.006999999999999999,66.7,10.31,110.7,100.4,-5.24,3.0,0.0
2048,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,13.41,108.7,0.017,68.7,11.17,110.9,99.7,2.54,9.0,1.0
2049,13.41,108.7,0.017,68.7,11.17,110.9,99.7,2.54,9.0,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,0.0
2050,21.65,114.2,-0.009000000000000001,66.1,10.22,110.6,100.4,-1.91,5.0,18.69,115.4,0.034,72.6,7.52,108.8,101.3,-1.86,4.0,1.0
2051,18.69,115.4,0.034,72.6,7.52,108.8,101.3,-1.86,4.0,21.65,114.2,-0.009000000000000001,66.1,10.22,110.6,100.4,-1.91,5.0,0.0
2052,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,21.51,120.1,0.091,70.5,9.35,109.9,100.6,1.84,1.0,1.0
2053,21.51,120.1,0.091,70.5,9.35,109.9,100.6,1.84,1.0,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,0.0
2054,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,0.5,103.1,0.125,68.4,-4.38,102.7,107.1,-3.55,16.0,1.0
2055,0.5,103.1,0.125,68.4,-4.38,102.7,107.1,-3.55,16.0,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,0.0
2056,18.39,120.2,-0.026000000000000002,69.4,5.13,107.0,101.8,3.61,7.0,26.6,113.4,-0.019,64.5,3.46,106.9,103.4,-4.21,2.0,1.0
2057,26.6,113.4,-0.019,64.5,3.46,106.9,103.4,-4.21,2.0,18.39,120.2,-0.026000000000000002,69.4,5.13,107.0,101.8,3.61,7.0,0.0
2058,26.27,122.7,0.006,67.2,9.02,109.1,100.1,0.69,2.0,19.05,116.2,-0.047,67.6,11.21,112.0,100.8,0.11,10.0,1.0
2059,19.05,116.2,-0.047,67.6,11.21,112.0,100.8,0.11,10.0,26.27,122.7,0.006,67.2,9.02,109.1,100.1,0.69,2.0,0.0
2060,14.82,107.0,0.021,62.9,9.81,111.3,101.5,-0.2,11.0,25.41,119.2,0.038,67.0,6.64,108.6,101.9,-5.03,3.0,1.0
2061,25.41,119.2,0.038,67.0,6.64,108.6,101.9,-5.03,3.0,14.82,107.0,0.021,62.9,9.81,111.3,101.5,-0.2,11.0,0.0
2062,16.96,111.3,0.013999999999999999,69.5,11.69,111.8,100.1,5.12,7.0,23.59,120.3,-0.011000000000000001,71.2,13.26,111.6,98.3,7.58,2.0,1.0
2063,23.59,120.3,-0.011000000000000001,71.2,13.26,111.6,98.3,7.58,2.0,16.96,111.3,0.013999999999999999,69.5,11.69,111.8,100.1,5.12,7.0,0.0
2064,22.44,119.4,-0.013999999999999999,69.2,10.59,109.9,99.3,-4.72,5.0,6.53,109.4,0.06,74.7,0.07,105.6,105.5,-7.0,13.0,1.0
2065,6.53,109.4,0.06,74.7,0.07,105.6,105.5,-7.0,13.0,22.44,119.4,-0.013999999999999999,69.2,10.59,109.9,99.3,-4.72,5.0,0.0
2066,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,23.03,118.1,0.009000000000000001,69.4,1.57,106.4,104.8,3.12,4.0,1.0
2067,23.03,118.1,0.009000000000000001,69.4,1.57,106.4,104.8,3.12,4.0,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,0.0
2068,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,20.44,115.8,-0.008,68.8,10.91,110.8,99.8,4.67,5.0,1.0
2069,20.44,115.8,-0.008,68.8,10.91,110.8,99.8,4.67,5.0,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,0.0
2070,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,18.39,120.2,-0.026000000000000002,69.4,5.13,107.0,101.8,3.61,7.0,1.0
2071,18.39,120.2,-0.026000000000000002,69.4,5.13,107.0,101.8,3.61,7.0,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,0.0
2072,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,16.96,111.3,0.013999999999999999,69.5,11.69,111.8,100.1,5.12,7.0,1.0
2073,16.96,111.3,0.013999999999999999,69.5,11.69,111.8,100.1,5.12,7.0,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,0.0
2074,28.86,122.4,-0.034,69.7,10.6,110.4,99.8,4.09,2.0,14.82,107.0,0.021,62.9,9.81,111.3,101.5,-0.2,11.0,1.0
2075,14.82,107.0,0.021,62.9,9.81,111.3,101.5,-0.2,11.0,28.86,122.4,-0.034,69.7,10.6,110.4,99.8,4.09,2.0,0.0
2076,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,21.65,114.2,-0.009000000000000001,66.1,10.22,110.6,100.4,-1.91,5.0,1.0
2077,21.65,114.2,-0.009000000000000001,66.1,10.22,110.6,100.4,-1.91,5.0,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,0.0
2078,22.59,113.3,-0.006999999999999999,66.7,10.31,110.7,100.4,-5.24,3.0,26.27,122.7,0.006,67.2,9.02,109.1,100.1,0.69,2.0,1.0
2079,26.27,122.7,0.006,67.2,9.02,109.1,100.1,0.69,2.0,22.59,113.3,-0.006999999999999999,66.7,10.31,110.7,100.4,-5.24,3.0,0.0
2080,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,22.44,119.4,-0.013999999999999999,69.2,10.59,109.9,99.3,-4.72,5.0,1.0
2081,22.44,119.4,-0.013999999999999999,69.2,10.59,109.9,99.3,-4.72,5.0,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,0.0
2082,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,1.0
2083,14.77,110.1,0.071,65.6,9.39,111.0,101.6,-6.5,9.0,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,0.0
2084,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,1.0
2085,17.77,114.3,-0.028999999999999998,71.2,9.27,109.6,100.3,-6.91,9.0,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,0.0
2086,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,28.86,122.4,-0.034,69.7,10.6,110.4,99.8,4.09,2.0,1.0
2087,28.86,122.4,-0.034,69.7,10.6,110.4,99.8,4.09,2.0,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,0.0
2088,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,22.59,113.3,-0.006999999999999999,66.7,10.31,110.7,100.4,-5.24,3.0,1.0
2089,22.59,113.3,-0.006999999999999999,66.7,10.31,110.7,100.4,-5.24,3.0,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,0.0
2090,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,1.0
2091,16.39,111.4,0.077,65.5,2.48,104.8,102.3,-5.47,11.0,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,0.0
2092,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,1.0
2093,23.49,120.9,0.076,68.8,12.41,111.7,99.3,3.55,1.0,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,0.0
2094,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,1.0
2095,24.2,114.7,0.052000000000000005,64.9,10.32,111.4,101.1,-4.83,3.0,33.76,127.8,-0.018000000000000002,68.7,11.31,111.3,100.0,3.98,1.0,0.0
2096,14.09,115.6,0.025,71.3,-1.98,103.6,105.6,3.78,11.0,9.72,109.2,0.064,68.9,4.55,106.3,101.8,-1.07,11.0,1.0
2097,9.72,109.2,0.064,68.9,4.55,106.3,101.8,-1.07,11.0,14.09,115.6,0.025,71.3,-1.98,103.6,105.6,3.78,11.0,0.0
2098,-4.22,106.5,0.04,66.8,-8.16,99.5,107.7,-1.86,16.0,-4.13,102.1,0.061,71.1,-7.85,98.8,106.7,6.15,16.0,1.0
2099,-4.13,102.1,0.061,71.1,-7.85,98.8,106.7,6.15,16.0,-4.22,106.5,0.04,66.8,-8.16,99.5,107.7,-1.86,16.0,0.0
2100,11.55,109.7,0.051,70.8,5.56,107.3,101.7,1.55,11.0,7.61,108.6,0.06,70.8,5.0,106.9,101.9,-6.49,11.0,1.0
2101,7.61,108.6,0.06,70.8,5.0,106.9,101.9,-6.49,11.0,11.55,109.7,0.051,70.8,5.56,107.3,101.7,1.55,11.0,0.0
2102,-3.2,107.4,0.064,65.0,-2.85,104.8,107.6,3.23,16.0,-11.55,97.8,-0.008,65.3,-11.84,97.0,108.9,1.19,16.0,1.0
2103,-11.55,97.8,-0.008,65.3,-11.84,97.0,108.9,1.19,16.0,-3.2,107.4,0.064,65.0,-2.85,104.8,107.6,3.23,16.0,0.0
2104,25.0,120.9,0.008,67.9,12.23,110.7,98.5,2.63,5.0,13.62,113.0,0.042,65.9,-3.44,102.8,106.2,-3.22,12.0,1.0
2105,13.62,113.0,0.042,65.9,-3.44,102.8,106.2,-3.22,12.0,25.0,120.9,0.008,67.9,12.23,110.7,98.5,2.63,5.0,0.0
2106,16.48,115.3,-0.028999999999999998,65.2,10.49,108.8,98.3,-4.04,9.0,15.13,110.5,-0.004,66.1,9.4,108.6,99.2,0.17,8.0,1.0
2107,15.13,110.5,-0.004,66.1,9.4,108.6,99.2,0.17,8.0,16.48,115.3,-0.028999999999999998,65.2,10.49,108.8,98.3,-4.04,9.0,0.0
2108,18.3,110.5,-0.063,62.9,12.0,110.7,98.7,5.12,10.0,18.18,114.0,0.033,69.3,1.42,105.4,103.9,1.79,7.0,1.0
2109,18.18,114.0,0.033,69.3,1.42,105.4,103.9,1.79,7.0,18.3,110.5,-0.063,62.9,12.0,110.7,98.7,5.12,10.0,0.0
2110,22.39,112.8,0.046,68.6,10.46,109.8,99.3,0.93,4.0,8.86,108.5,0.043,65.5,-5.55,100.7,106.2,3.2,13.0,1.0
2111,8.86,108.5,0.043,65.5,-5.55,100.7,106.2,3.2,13.0,22.39,112.8,0.046,68.6,10.46,109.8,99.3,0.93,4.0,0.0
2112,32.85,124.5,-0.001,70.2,4.46,106.9,102.5,1.87,1.0,-4.22,106.5,0.04,66.8,-8.16,99.5,107.7,-1.86,16.0,1.0
2113,-4.22,106.5,0.04,66.8,-8.16,99.5,107.7,-1.86,16.0,32.85,124.5,-0.001,70.2,4.46,106.9,102.5,1.87,1.0,0.0
2114,21.57,113.9,0.076,70.1,14.13,111.8,97.7,10.36,4.0,7.59,111.0,0.05,66.2,-0.63,106.3,106.9,6.45,13.0,1.0
2115,7.59,111.0,0.05,66.2,-0.63,106.3,106.9,6.45,13.0,21.57,113.9,0.076,70.1,14.13,111.8,97.7,10.36,4.0,0.0
2116,27.57,117.6,0.033,65.6,11.32,110.7,99.4,1.75,2.0,1.35,103.4,0.12300000000000001,66.1,-8.67,100.0,108.7,-4.75,15.0,1.0
2117,1.35,103.4,0.12300000000000001,66.1,-8.67,100.0,108.7,-4.75,15.0,27.57,117.6,0.033,65.6,11.32,110.7,99.4,1.75,2.0,0.0
2118,20.22,117.7,0.063,70.0,10.02,109.3,99.3,2.77,3.0,8.79,111.6,0.040999999999999995,71.0,-1.1,103.0,104.2,-2.09,14.0,1.0
2119,8.79,111.6,0.040999999999999995,71.0,-1.1,103.0,104.2,-2.09,14.0,20.22,117.7,0.063,70.0,10.02,109.3,99.3,2.77,3.0,0.0
2120,19.29,113.4,-0.004,66.0,10.75,109.8,99.1,-4.92,6.0,14.09,115.6,0.025,71.3,-1.98,103.6,105.6,3.78,11.0,1.0
2121,14.09,115.6,0.025,71.3,-1.98,103.6,105.6,3.78,11.0,19.29,113.4,-0.004,66.0,10.75,109.8,99.1,-4.92,6.0,0.0
2122,28.32,114.5,-0.001,64.8,11.27,109.2,98.0,-5.42,2.0,3.53,107.4,0.059000000000000004,66.9,-6.07,102.4,108.4,4.03,15.0,1.0
2123,3.53,107.4,0.059000000000000004,66.9,-6.07,102.4,108.4,4.03,15.0,28.32,114.5,-0.001,64.8,11.27,109.2,98.0,-5.42,2.0,0.0
2124,30.81,121.0,0.001,66.9,13.67,110.6,96.9,3.24,2.0,0.09,101.5,0.035,65.3,-1.66,102.6,104.3,-3.94,15.0,1.0
2125,0.09,101.5,0.035,65.3,-1.66,102.6,104.3,-3.94,15.0,30.81,121.0,0.001,66.9,13.67,110.6,96.9,3.24,2.0,0.0
2126,14.35,111.4,0.086,67.4,12.18,110.2,98.0,-2.91,10.0,19.35,113.7,-0.06,67.2,11.95,110.4,98.4,5.36,7.0,1.0
2127,19.35,113.7,-0.06,67.2,11.95,110.4,98.4,5.36,7.0,14.35,111.4,0.086,67.4,12.18,110.2,98.0,-2.91,10.0,0.0
2128,13.83,112.5,0.054000000000000006,69.4,-3.32,103.1,106.4,-1.13,12.0,16.52,113.2,0.01,68.8,6.77,107.4,100.7,0.29,5.0,1.0
2129,16.52,113.2,0.01,68.8,6.77,107.4,100.7,0.29,5.0,13.83,112.5,0.054000000000000006,69.4,-3.32,103.1,106.4,-1.13,12.0,0.0
2130,26.81,122.5,-0.015,65.9,13.16,110.3,97.1,4.09,3.0,5.45,101.4,0.057999999999999996,64.5,-2.15,102.5,104.7,-6.06,14.0,1.0
2131,5.45,101.4,0.057999999999999996,64.5,-2.15,102.5,104.7,-6.06,14.0,26.81,122.5,-0.015,65.9,13.16,110.3,97.1,4.09,3.0,0.0
2132,17.33,116.5,0.044000000000000004,63.6,8.0,108.8,100.8,3.32,6.0,17.31,114.7,-0.045,62.7,3.66,106.6,103.0,-0.9,11.0,1.0
2133,17.31,114.7,-0.045,62.7,3.66,106.6,103.0,-0.9,11.0,17.33,116.5,0.044000000000000004,63.6,8.0,108.8,100.8,3.32,6.0,0.0
2134,20.69,118.1,0.046,65.7,1.82,106.0,104.2,8.37,7.0,11.5,109.0,0.023,69.1,8.54,109.2,100.7,3.58,10.0,1.0
2135,11.5,109.0,0.023,69.1,8.54,109.2,100.7,3.58,10.0,20.69,118.1,0.046,65.7,1.82,106.0,104.2,8.37,7.0,0.0
2136,19.85,115.2,0.055999999999999994,73.6,3.14,105.5,102.4,1.15,6.0,11.55,109.7,0.051,70.8,5.56,107.3,101.7,1.55,11.0,1.0
2137,11.55,109.7,0.051,70.8,5.56,107.3,101.7,1.55,11.0,19.85,115.2,0.055999999999999994,73.6,3.14,105.5,102.4,1.15,6.0,0.0
2138,30.62,120.0,0.018000000000000002,72.1,12.85,110.7,97.8,5.08,1.0,-3.2,107.4,0.064,65.0,-2.85,104.8,107.6,3.23,16.0,1.0
2139,-3.2,107.4,0.064,65.0,-2.85,104.8,107.6,3.23,16.0,30.62,120.0,0.018000000000000002,72.1,12.85,110.7,97.8,5.08,1.0,0.0
2140,24.13,115.3,0.039,66.1,4.45,105.7,101.3,-4.16,3.0,4.85,107.7,0.14300000000000002,70.0,1.09,105.2,104.1,3.5,14.0,1.0
2141,4.85,107.7,0.14300000000000002,70.0,1.09,105.2,104.1,3.5,14.0,24.13,115.3,0.039,66.1,4.45,105.7,101.3,-4.16,3.0,0.0
2142,16.02,117.4,0.05,69.5,10.64,108.9,98.3,-6.49,10.0,17.5,112.3,0.05,63.4,5.12,107.1,102.0,-2.85,7.0,1.0
2143,17.5,112.3,0.05,63.4,5.12,107.1,102.0,-2.85,7.0,16.02,117.4,0.05,69.5,10.64,108.9,98.3,-6.49,10.0,0.0
2144,11.54,111.1,0.009000000000000001,62.3,-3.27,102.5,105.8,-3.2,12.0,20.04,117.7,-0.038,67.8,10.09,110.1,100.0,2.22,5.0,1.0
2145,20.04,117.7,-0.038,67.8,10.09,110.1,100.0,2.22,5.0,11.54,111.1,0.009000000000000001,62.3,-3.27,102.5,105.8,-3.2,12.0,0.0
2146,27.69,119.7,0.024,74.3,12.6,110.7,98.1,5.69,1.0,-2.88,106.9,-0.024,70.6,-6.27,100.5,106.8,0.44,16.0,1.0
2147,-2.88,106.9,-0.024,70.6,-6.27,100.5,106.8,0.44,16.0,27.69,119.7,0.024,74.3,12.6,110.7,98.1,5.69,1.0,0.0
2148,14.66,109.1,0.013000000000000001,65.8,11.68,110.4,98.8,-2.95,11.0,22.09,118.9,-0.063,67.7,10.78,109.3,98.5,-1.56,6.0,1.0
2149,22.09,118.9,-0.063,67.7,10.78,109.3,98.5,-1.56,6.0,14.66,109.1,0.013000000000000001,65.8,11.68,110.4,98.8,-2.95,11.0,0.0
2150,16.94,111.1,0.023,68.6,13.27,110.3,97.1,7.44,9.0,13.98,113.2,-0.006999999999999999,68.5,8.69,109.1,100.4,-1.11,8.0,1.0
2151,13.98,113.2,-0.006999999999999999,68.5,8.69,109.1,100.4,-1.11,8.0,16.94,111.1,0.023,68.6,13.27,110.3,97.1,7.44,9.0,0.0
2152,17.86,109.5,-0.048,64.2,5.47,107.7,102.3,0.43,12.0,21.94,110.4,-0.018000000000000002,63.9,12.97,110.3,97.3,3.14,5.0,1.0
2153,21.94,110.4,-0.018000000000000002,63.9,12.97,110.3,97.3,3.14,5.0,17.86,109.5,-0.048,64.2,5.47,107.7,102.3,0.43,12.0,0.0
2154,26.24,122.7,0.034,67.8,10.69,109.7,99.0,0.92,2.0,4.6,110.5,0.012,66.4,-3.83,102.4,106.3,0.84,15.0,1.0
2155,4.6,110.5,0.012,66.4,-3.83,102.4,106.3,0.84,15.0,26.24,122.7,0.034,67.8,10.69,109.7,99.0,0.92,2.0,0.0
2156,30.03,114.1,0.004,66.6,11.18,109.8,98.7,-5.39,3.0,7.14,109.4,-0.001,68.2,-3.37,103.6,107.0,-2.57,14.0,1.0
2157,7.14,109.4,-0.001,68.2,-3.37,103.6,107.0,-2.57,14.0,30.03,114.1,0.004,66.6,11.18,109.8,98.7,-5.39,3.0,0.0
2158,9.16,107.4,0.11,65.3,-3.28,102.5,105.8,1.25,13.0,20.06,108.4,0.049,63.4,10.22,109.3,99.1,-0.96,4.0,1.0
2159,20.06,108.4,0.049,63.4,10.22,109.3,99.1,-0.96,4.0,9.16,107.4,0.11,65.3,-3.28,102.5,105.8,1.25,13.0,0.0
2160,16.51,112.1,0.011000000000000001,65.0,4.99,105.9,100.9,-3.71,9.0,14.89,104.3,0.006999999999999999,68.4,1.37,105.2,103.8,3.6,8.0,1.0
2161,14.89,104.3,0.006999999999999999,68.4,1.37,105.2,103.8,3.6,8.0,16.51,112.1,0.011000000000000001,65.0,4.99,105.9,100.9,-3.71,9.0,0.0
2162,34.22,123.4,0.05,59.4,11.18,109.2,98.1,-3.24,1.0,-0.04,107.8,0.07,67.4,-3.55,103.2,106.8,-4.07,16.0,1.0
2163,-0.04,107.8,0.07,67.4,-3.55,103.2,106.8,-4.07,16.0,34.22,123.4,0.05,59.4,11.18,109.2,98.1,-3.24,1.0,0.0
2164,24.07,118.1,-0.005,63.7,8.47,108.3,99.9,-6.26,4.0,6.02,102.2,0.044000000000000004,66.4,0.49,104.4,103.9,-1.44,13.0,1.0
2165,6.02,102.2,0.044000000000000004,66.4,0.49,104.4,103.9,-1.44,13.0,24.07,118.1,-0.005,63.7,8.47,108.3,99.9,-6.26,4.0,0.0
2166,14.28,107.7,0.08800000000000001,66.0,6.06,107.6,101.5,2.73,9.0,15.41,112.6,0.012,68.1,0.02,104.5,104.4,0.81,8.0,1.0
2167,15.41,112.6,0.012,68.1,0.02,104.5,104.4,0.81,8.0,14.28,107.7,0.08800000000000001,66.0,6.06,107.6,101.5,2.73,9.0,0.0
2168,25.0,120.9,0.008,67.9,12.23,110.7,98.5,2.63,5.0,21.57,113.9,0.076,70.1,14.13,111.8,97.7,10.36,4.0,1.0
2169,21.57,113.9,0.076,70.1,14.13,111.8,97.7,10.36,4.0,25.0,120.9,0.008,67.9,12.23,110.7,98.5,2.63,5.0,0.0
2170,22.39,112.8,0.046,68.6,10.46,109.8,99.3,0.93,4.0,13.83,112.5,0.054000000000000006,69.4,-3.32,103.1,106.4,-1.13,12.0,1.0
2171,13.83,112.5,0.054000000000000006,69.4,-3.32,103.1,106.4,-1.13,12.0,22.39,112.8,0.046,68.6,10.46,109.8,99.3,0.93,4.0,0.0
2172,32.85,124.5,-0.001,70.2,4.46,106.9,102.5,1.87,1.0,16.48,115.3,-0.028999999999999998,65.2,10.49,108.8,98.3,-4.04,9.0,1.0
